,client_id,client_birth_number,client_district_id,client_age,client_gender
774,816,1958-02-01,17,64,Female
775,818,1966-04-27,54,56,Male
776,819,1958-07-08,74,64,Male
777,820,1960-11-06,74,62,Female
778,821,1948-05-12,49,74,Male
779,822,1959-05-08,37,63,Female
780,823,1956-10-24,41,66,Male
781,824,1952-09-05,27,70,Male
782,825,1977-04-02,74,45,Male
783,826,1978-01-23,1,44,Male
784,827,1965-09-04,10,57,Female
785,828,1958-12-10,10,64,Male
786,829,1957-05-19,24,65,Male
787,830,1948-08-27,69,74,Male
788,831,1948-05-02,2,74,Male
789,832,1923-12-23,67,98,Female
790,833,1960-06-11,5,62,Male
791,834,1922-12-17,54,100,Male
792,835,1943-10-20,28,79,Female
793,836,1948-06-14,28,74,Male
794,837,1974-10-14,71,48,Male
795,838,1968-02-04,71,54,Female
796,839,1955-05-18,47,67,Female
797,840,1937-04-26,20,85,Male
798,841,1981-02-10,69,41,Male
799,842,1933-07-03,12,89,Female
800,843,1957-09-03,54,65,Female
801,844,1945-01-14,22,77,Male
802,845,1953-01-30,22,69,Female
803,846,1949-12-01,35,73,Male
804,847,1979-12-25,49,42,Male
805,849,1939-06-06,26,83,Female
806,850,1969-09-21,19,53,Male
807,851,1919-06-16,25,103,Male
808,852,1916-06-04,25,106,Female
809,853,1949-06-02,70,73,Male
810,854,1941-11-02,72,81,Female
811,855,1930-01-28,58,92,Male
812,856,1919-01-22,23,103,Male
813,857,1948-02-21,32,74,Male
814,858,1959-03-29,47,63,Female
815,859,1968-07-29,1,54,Female
816,860,1967-12-08,1,55,Male
817,861,1956-09-13,1,66,Female
818,862,1952-01-05,30,70,Male
819,863,1968-11-29,54,54,Female
820,864,1953-03-27,11,69,Male
821,865,1946-11-03,11,76,Female
822,866,1975-11-24,38,47,Female
823,870,1957-05-06,70,65,Male
824,871,1974-03-11,76,48,Male
825,872,1963-02-22,35,59,Male
826,873,1944-01-05,60,78,Male
827,874,1952-09-05,14,70,Female
828,875,1956-12-07,14,66,Male
829,876,1960-11-25,1,62,Male
830,877,1927-01-21,5,95,Female
831,878,1920-04-17,5,102,Male
832,879,1943-12-08,38,79,Female
833,880,1960-02-17,49,62,Male
834,881,1975-02-22,5,47,Female
835,882,1933-09-09,70,89,Female
836,883,1920-01-06,75,102,Female
837,884,1918-10-14,75,104,Male
838,885,1923-02-08,34,99,Male
839,886,1948-02-02,34,74,Male
840,887,1973-11-28,66,49,Female
841,888,1973-10-26,28,49,Male
842,889,1981-10-24,54,41,Female
843,890,1919-03-30,77,103,Male
844,891,1931-01-31,33,91,Male
845,892,1922-05-24,42,100,Female
846,893,1935-10-23,43,87,Female
847,894,1934-08-18,75,88,Male
848,895,1970-07-03,39,52,Male
849,896,1973-04-24,36,49,Female
850,897,1981-03-25,36,41,Male
851,898,1943-04-27,38,79,Female
852,899,1944-02-13,38,78,Male
853,900,1977-04-10,73,45,Male
854,901,1919-12-21,39,103,Male
855,902,1950-08-15,23,72,Male
856,903,1934-03-06,31,88,Male
857,904,1932-02-08,1,90,Male
858,905,1940-10-23,38,82,Male
859,906,1978-06-16,65,44,Male
860,907,1948-03-11,51,74,Male
861,908,1961-03-07,51,61,Female
862,909,1975-09-07,23,47,Male
863,910,1961-09-27,1,61,Male
864,911,1939-11-28,43,83,Male
865,912,1920-10-29,76,102,Male
866,913,1938-11-18,1,84,Male
867,914,1921-01-19,1,101,Female
868,915,1975-05-03,12,47,Male
869,916,1958-06-29,3,64,Male
870,917,1973-09-16,25,49,Female
871,918,1964-12-23,26,57,Male
872,921,1954-02-13,7,68,Female
873,922,1972-08-16,22,50,Female
874,923,1978-08-22,22,44,Male
875,924,1953-07-12,1,69,Male
876,925,1959-08-13,54,63,Male
877,926,1981-01-22,1,41,Male
878,927,1974-10-26,1,48,Male
879,928,1951-10-10,66,71,Female
880,929,1935-04-23,30,87,Male
881,930,1959-08-25,68,63,Female
882,931,1968-06-07,16,54,Male
883,932,1947-09-27,3,75,Male
884,933,1978-03-11,33,44,Female
885,934,1982-08-19,33,40,Male
886,935,1946-05-17,42,76,Female
887,936,1943-07-30,42,79,Male
888,937,1931-11-14,1,91,Male
889,938,1944-08-07,59,78,Female
890,939,1952-08-03,21,70,Male
891,940,1960-08-11,53,62,Male
892,941,1935-10-05,10,87,Male
893,942,1931-09-02,12,91,Female
894,943,1936-09-26,12,86,Male
895,944,1970-12-18,39,51,Male
896,945,1977-01-10,39,45,Female
897,946,1951-08-06,54,71,Male
898,948,1924-04-22,49,98,Male
899,949,1976-07-27,3,46,Male
900,950,1965-04-12,76,57,Female
901,951,1960-09-17,76,62,Male
902,952,1951-05-01,63,71,Female
903,953,1937-10-17,25,85,Male
904,954,1942-10-20,1,80,Female
905,955,1970-01-28,57,52,Male
906,956,1966-10-21,1,56,Male
907,957,1941-12-23,56,80,Female
908,958,1942-05-04,56,80,Male
909,959,1962-09-12,11,60,Female
910,960,1957-04-13,16,65,Female
911,961,1931-10-04,15,91,Female
912,962,1966-02-19,19,56,Male
913,963,1966-12-17,64,55,Female
914,964,1953-10-21,10,69,Female
915,965,1972-12-01,13,50,Female
916,966,1978-09-02,13,44,Male
917,967,1979-06-20,76,43,Male
918,968,1957-02-17,69,65,Male
919,970,1957-03-29,36,65,Male
920,971,1919-01-01,46,103,Female
921,972,1917-05-06,46,105,Male
922,973,1970-10-06,14,52,Female
923,974,1963-06-24,14,59,Male
924,975,1959-07-12,1,63,Female
925,976,1955-11-19,16,67,Female
926,977,1926-05-10,76,96,Female
927,978,1968-06-09,56,54,Female
928,979,1966-11-18,56,56,Male
929,980,1961-09-30,40,61,Male
930,981,1960-06-28,5,62,Male
931,984,1949-07-03,20,73,Male
932,985,1947-01-13,20,75,Female
933,986,1955-05-16,74,67,Male
934,987,1952-05-20,60,70,Male
935,988,1939-10-01,40,83,Female
936,989,1933-08-15,40,89,Male
937,990,1961-12-24,71,60,Male
938,991,1941-06-27,32,81,Male
939,992,1948-05-21,19,74,Male
940,993,1969-10-31,44,53,Female
941,994,1971-04-27,36,51,Male
942,995,1973-10-30,36,49,Female
943,996,1980-06-26,1,42,Female
944,997,1950-11-11,59,72,Male
945,998,1953-06-28,59,69,Female
946,999,1966-09-01,74,56,Female
947,1000,1961-10-27,74,61,Male
948,1001,1947-04-14,44,75,Male
949,1002,1944-03-08,42,78,Female
950,1003,1937-10-31,31,85,Female
951,1004,1957-09-25,3,65,Male
952,1006,1942-06-28,46,80,Female
953,1007,1938-01-05,46,84,Male
954,1008,1956-07-06,6,66,Male
955,1009,1962-04-27,33,60,Female
956,1010,1955-08-16,33,67,Male
957,1011,1939-07-13,16,83,Male
958,1012,1966-02-13,70,56,Female
959,1013,1973-03-12,70,49,Male
960,1014,1931-02-08,1,91,Male
961,1015,1934-03-13,62,88,Male
962,1016,1940-07-21,62,82,Female
963,1017,1943-02-12,6,79,Female
964,1018,1945-02-28,53,77,Male
965,1019,1946-12-22,14,75,Female
966,1020,1977-05-10,72,45,Female
967,1021,1977-08-05,2,45,Male
968,1022,1940-07-23,31,82,Male
969,1023,1938-12-28,1,83,Male
970,1024,1956-03-29,25,66,Male
971,1025,1964-07-08,15,58,Male
972,1026,1979-08-12,57,43,Male
973,1027,1940-11-04,1,82,Female
974,1028,1934-10-02,1,88,Male
975,1029,1954-03-16,1,68,Female
976,1030,1947-10-11,1,75,Male
977,1031,1968-12-11,2,53,Female
978,1032,1938-10-30,1,84,Female
979,1033,1937-10-14,1,85,Male
980,1034,1974-11-11,52,48,Female
981,1035,1971-03-28,13,51,Female
982,1036,1976-12-06,13,46,Male
983,1037,1965-11-01,1,57,Female
984,1038,1961-09-23,69,61,Female
985,1039,1980-10-11,70,42,Female
986,1040,1960-06-17,1,62,Male
987,1041,1961-07-05,72,61,Male
988,1042,1966-09-25,17,56,Female
989,1043,1963-11-16,17,59,Male
990,1044,1971-09-13,9,51,Female
991,1045,1947-12-24,60,74,Female
992,1046,1975-08-24,1,47,Male
993,1047,1963-07-11,16,59,Female
994,1048,1974-10-03,70,48,Female
995,1049,1942-11-11,1,80,Male
996,1050,1971-07-01,27,51,Female
997,1051,1971-08-26,73,51,Female
998,1052,1964-03-11,56,58,Male
999,1053,1958-06-03,56,64,Female
1000,1054,1924-08-20,63,98,Male
1001,1055,1919-05-17,4,103,Male
1002,1056,1963-06-19,1,59,Male
1003,1057,1939-02-21,52,83,Male
1004,1058,1975-08-01,9,47,Female
1005,1059,1960-06-03,26,62,Male
1006,1060,1957-12-17,26,64,Female
1007,1062,1975-01-08,16,47,Male
1008,1063,1976-06-12,16,46,Female
1009,1064,1951-02-03,1,71,Female
1010,1065,1957-11-26,2,65,Male
1011,1066,1940-10-18,1,82,Male
1012,1067,1952-05-14,1,70,Male
1013,1068,1926-10-20,13,96,Female
1014,1069,1938-02-21,54,84,Female
1015,1070,1938-12-02,54,84,Male
1016,1071,1925-01-25,43,97,Male
1017,1072,1966-12-08,60,56,Female
1018,1073,1924-04-10,34,98,Male
1019,1074,1928-08-25,34,94,Female
1020,1075,1934-06-04,65,88,Female
1021,1076,1979-05-11,53,43,Female
1022,1077,1920-06-23,46,102,Male
1023,1078,1978-12-15,24,43,Female
1024,1079,1961-07-15,3,61,Male
1025,1080,1950-10-06,54,72,Female
1026,1081,1970-12-16,71,51,Male
1027,1082,1967-02-23,9,55,Male
1028,1083,1937-12-15,48,85,Male
1029,1084,1944-04-09,48,78,Female
1030,1085,1932-12-19,60,90,Female
1031,1086,1973-05-04,74,49,Male
1032,1087,1978-07-30,74,44,Female
1033,1088,1969-08-23,47,53,Female
1034,1089,1939-12-09,1,83,Male
1035,1090,1939-06-20,35,83,Female
1036,1091,1940-06-27,59,82,Female
1037,1092,1962-07-20,41,60,Female
1038,1093,1976-07-28,62,46,Female
1039,1094,1960-10-04,30,62,Female
1040,1095,1954-02-16,30,68,Male
1041,1096,1926-03-03,1,96,Female
1042,1097,1930-09-02,1,92,Male
1043,1098,1948-09-10,60,74,Female
1044,1099,1979-11-21,65,43,Female
1045,1100,1951-07-04,59,71,Male
1046,1101,1946-06-22,74,76,Male
1047,1102,1935-01-29,72,87,Male
1048,1103,1951-08-18,1,71,Male
1049,1104,1955-02-09,1,67,Female
1050,1105,1942-01-03,56,80,Male
1051,1106,1940-02-25,56,82,Female
1052,1107,1961-04-26,60,61,Male
1053,1108,1955-12-22,62,66,Female
1054,1109,1931-09-01,58,91,Female
1055,1110,1928-03-24,10,94,Female
1056,1111,1979-06-04,61,43,Male
1057,1112,1930-07-25,13,92,Female
1058,1113,1976-08-20,11,46,Male
1059,1114,1980-06-18,59,42,Male
1060,1115,1920-08-24,36,102,Female
1061,1116,1973-04-19,69,49,Female
1062,1117,1976-11-01,20,46,Female
1063,1118,1969-11-03,20,53,Male
1064,1119,1980-01-05,54,42,Female
1065,1120,1973-10-21,41,49,Female
1066,1121,1939-03-02,59,83,Male
1067,1122,1921-02-18,20,101,Male
1068,1123,1922-08-26,20,100,Female
1069,1124,1928-04-12,21,94,Male
1070,1125,1934-03-30,9,88,Female
1071,1126,1935-10-23,9,87,Male
1072,1127,1974-11-12,23,48,Male
1073,1128,1930-07-16,7,92,Male
1074,1129,1931-09-24,43,91,Male
1075,1130,1940-11-26,70,82,Female
1076,1131,1947-10-28,55,75,Female
1077,1132,1948-03-21,55,74,Male
1078,1133,1958-09-15,37,64,Female
1079,1134,1959-10-01,37,63,Male
1080,1135,1952-07-21,8,70,Male
1081,1136,1976-09-18,9,46,Female
1082,1137,1977-03-05,1,45,Female
1083,1138,1970-09-30,70,52,Female
1084,1139,1973-09-22,70,49,Male
1085,1140,1946-02-24,18,76,Male
1086,1141,1941-04-22,21,81,Female
1087,1142,1946-11-19,59,76,Female
1088,1143,1946-05-15,59,76,Male
1089,1145,1968-09-14,58,54,Female
1090,1146,1965-11-14,54,57,Male
1091,1147,1930-05-12,3,92,Male
1092,1148,1941-05-15,41,81,Male
1093,1149,1976-09-25,14,46,Female
1094,1150,1945-06-24,74,77,Female
1095,1151,1973-03-06,59,49,Male
1096,1152,1981-03-12,74,41,Male
1097,1153,1980-11-15,70,42,Female
1098,1154,1924-01-31,72,98,Male
1099,1155,1922-07-10,72,100,Female
1100,1156,1933-11-11,1,89,Female
1101,1157,1958-12-30,4,63,Female
1102,1158,1954-08-21,1,68,Female
1103,1159,1944-02-03,64,78,Male
1104,1160,1938-07-28,64,84,Female
1105,1161,1973-05-25,7,49,Male
1106,1162,1975-02-19,26,47,Female
1107,1163,1964-08-28,20,58,Male
1108,1164,1959-09-14,15,63,Female
1109,1165,1942-10-02,15,80,Female
1110,1166,1959-06-27,74,63,Male
1111,1167,1954-03-17,74,68,Female
1112,1168,1978-05-31,19,44,Male
1113,1169,1941-01-24,18,81,Female
1114,1170,1977-04-28,12,45,Male
1115,1171,1974-03-28,46,48,Female
1116,1172,1923-06-13,54,99,Female
1117,1173,1922-06-02,54,100,Male
1118,1174,1970-03-13,29,52,Female
1119,1175,1925-10-25,1,97,Male
1120,1176,1918-08-31,1,104,Female
1121,1177,1939-06-21,77,83,Female
1122,1178,1971-10-04,1,51,Female
1123,1179,1930-10-05,1,92,Female
1124,1180,1944-10-06,21,78,Male
1125,1181,1939-11-12,1,83,Male
1126,1182,1946-10-16,66,76,Female
1127,1183,1942-11-29,54,80,Male
1128,1186,1947-08-05,2,75,Female
1129,1187,1961-09-06,32,61,Female
1130,1188,1968-09-19,32,54,Male
1131,1189,1932-02-15,74,90,Female
1132,1190,1976-04-12,15,46,Female
1133,1191,1977-06-02,15,45,Male
1134,1192,1925-01-01,10,97,Female
1135,1193,1926-01-29,19,96,Male
1136,1194,1939-06-14,17,83,Female
1137,1195,1939-01-22,39,83,Female
1138,1196,1943-04-16,22,79,Male
1139,1197,1966-10-02,6,56,Female
1140,1198,1975-02-17,72,47,Female
1141,1199,1976-10-24,64,46,Female
1142,1200,1931-11-17,47,91,Female
1143,1201,1945-09-10,54,77,Male
1144,1202,1980-10-11,47,42,Female
1145,1204,1974-11-09,77,48,Female
1146,1206,1957-06-21,50,65,Male
1147,1207,1939-09-17,28,83,Female
1148,1208,1975-09-01,70,47,Female
1149,1209,1957-04-09,36,65,Female
1150,1210,1961-10-12,6,61,Male
1151,1211,1978-07-14,1,44,Male
1152,1212,1927-09-19,13,95,Female
1153,1213,1966-04-28,1,56,Male
1154,1214,1940-11-15,61,82,Male
1155,1215,1944-05-06,45,78,Male
1156,1216,1945-06-12,65,77,Female
1157,1217,1937-04-17,59,85,Male
1158,1218,1980-05-27,74,42,Male
1159,1219,1944-07-31,1,78,Male
1160,1220,1953-12-16,40,68,Female
1161,1221,1973-05-18,14,49,Female
1162,1222,1939-11-30,7,83,Female
1163,1223,1955-08-13,14,67,Female
1164,1224,1938-05-12,56,84,Male
1165,1225,1946-08-21,42,76,Male
1166,1226,1951-04-14,33,71,Female
1167,1227,1955-10-02,33,67,Male
1168,1228,1949-08-28,21,73,Female
1169,1229,1971-02-02,19,51,Male
1170,1231,1965-09-27,20,57,Female
1171,1232,1959-04-13,20,63,Male
1172,1233,1942-10-22,68,80,Male
1173,1234,1975-01-15,23,47,Male
1174,1235,1979-07-12,23,43,Female
1175,1236,1967-04-28,26,55,Female
1176,1237,1923-11-07,57,99,Male
1177,1238,1935-09-01,74,87,Male
1178,1239,1976-09-09,11,46,Female
1179,1240,1976-08-24,32,46,Female
1180,1241,1942-12-17,73,80,Female
1181,1242,1944-08-21,73,78,Female
1182,1243,1974-10-05,11,48,Female
1183,1244,1964-05-02,1,58,Male
1184,1245,1979-08-13,64,43,Male
1185,1246,1962-11-19,70,60,Male
1186,1247,1969-10-09,70,53,Female
1187,1248,1971-06-24,19,51,Male
1188,1250,1952-08-01,43,70,Female
1189,1251,1959-05-30,1,63,Male
1190,1252,1953-08-19,1,69,Female
1191,1253,1967-08-28,14,55,Female
1192,1254,1939-08-31,3,83,Female
1193,1255,1966-08-07,1,56,Female
1194,1256,1955-11-13,46,67,Female
1195,1257,1928-09-01,35,94,Female
1196,1258,1924-09-20,35,98,Male
1197,1259,1966-09-29,18,56,Male
1198,1260,1945-01-03,57,77,Female
1199,1261,1951-09-28,57,71,Male
1200,1262,1952-04-03,35,70,Male
1201,1263,1959-02-25,35,63,Female
1202,1264,1976-10-03,61,46,Female
1203,1265,1958-12-21,57,63,Female
1204,1266,1952-11-24,71,70,Female
1205,1267,1954-02-11,29,68,Female
1206,1268,1949-03-30,29,73,Male
1207,1269,1948-12-31,1,73,Female
1208,1270,1930-05-16,13,92,Male
1209,1271,1935-11-29,47,87,Male
1210,1272,1944-04-15,8,78,Male
1211,1273,1978-06-15,6,44,Male
1212,1274,1976-01-25,44,46,Male
1213,1275,1951-10-10,1,71,Female
1214,1276,1942-04-26,68,80,Female
1215,1277,1931-04-07,70,91,Male
1216,1278,1978-09-12,72,44,Male
1217,1279,1956-07-11,16,66,Male
1218,1280,1952-05-08,34,70,Male
1219,1281,1949-12-28,34,72,Female
1220,1282,1936-11-27,52,86,Male
1221,1283,1939-02-09,66,83,Female
1222,1284,1943-08-04,66,79,Male
1223,1285,1939-11-26,62,83,Male
1224,1286,1950-03-13,52,72,Female
1225,1287,1944-08-09,65,78,Female
1226,1288,1972-05-20,73,50,Male
1227,1289,1946-09-18,59,76,Male
1228,1290,1976-01-29,35,46,Male
1229,1291,1964-04-18,1,58,Female
1230,1292,1977-04-28,14,45,Male
1231,1293,1927-01-29,1,95,Male
1232,1294,1930-05-29,1,92,Female
1233,1295,1944-02-09,74,78,Female
1234,1296,1959-08-01,55,63,Female
1235,1297,1918-01-28,64,104,Female
1236,1298,1921-03-15,64,101,Male
1237,1299,1920-10-16,2,102,Female
1238,1300,1979-10-27,45,43,Male
1239,1303,1940-08-16,42,82,Female
1240,1304,1936-07-28,37,86,Male
1241,1305,1945-04-28,55,77,Female
1242,1306,1922-10-08,32,100,Female
1243,1307,1953-04-08,74,69,Male
1244,1308,1954-02-18,69,68,Male
1245,1309,1975-06-17,1,47,Male
1246,1310,1977-09-24,41,45,Female
1247,1311,1956-12-18,54,65,Female
1248,1312,1935-04-03,35,87,Female
1249,1313,1970-11-20,54,52,Male
1250,1314,1975-06-09,54,47,Female
1251,1315,1923-02-26,34,99,Male
1252,1316,1946-11-13,67,76,Female
1253,1317,1945-05-18,67,77,Male
1254,1318,1931-03-10,47,91,Male
1255,1321,1977-11-09,35,45,Female
1256,1322,1945-09-22,4,77,Female
1257,1323,1944-01-06,70,78,Male
1258,1324,1956-08-07,66,66,Female
1259,1325,1945-09-19,39,77,Male
1260,1326,1956-05-12,55,66,Female
1261,1327,1963-12-31,20,58,Female
1262,1328,1937-06-05,42,85,Female
1263,1329,1918-02-16,26,104,Male
1264,1330,1968-09-17,66,54,Male
1265,1331,1963-11-24,54,59,Male
1266,1332,1957-11-27,5,65,Female
1267,1333,1949-04-20,48,73,Male
1268,1334,1978-02-06,8,44,Male
1269,1335,1961-01-25,1,61,Female
1270,1336,1962-11-04,1,60,Male
1271,1337,1979-03-29,56,43,Female
1272,1338,1983-07-26,56,39,Male
1273,1339,1959-05-04,22,63,Male
1274,1340,1939-03-20,68,83,Female
1275,1341,1962-06-17,69,60,Female
1276,1343,1939-08-16,1,83,Female
1277,1344,1935-02-18,1,87,Male
1278,1345,1968-05-22,32,54,Male
1279,1346,1954-08-29,13,68,Male
1280,1347,1970-03-06,13,52,Male
1281,1348,1975-06-07,13,47,Female
1282,1349,1968-01-07,26,54,Female
1283,1350,1959-04-28,1,63,Male
1284,1351,1951-09-24,1,71,Female
1285,1352,1971-04-01,54,51,Female
1286,1353,1959-02-13,27,63,Male
1287,1354,1921-01-14,64,101,Male
1288,1355,1976-02-01,35,46,Female
1289,1356,1932-09-18,1,90,Male
1290,1359,1951-09-04,1,71,Female
1291,1360,1946-08-19,1,76,Male
1292,1361,1922-09-29,1,100,Female
1293,1362,1929-01-03,1,93,Male
1294,1363,1979-12-27,6,42,Female
1295,1364,1933-12-28,1,88,Male
1296,1365,1938-02-23,1,84,Female
1297,1366,1980-03-02,12,42,Female
1298,1367,1965-10-27,60,57,Female
1299,1368,1957-12-30,60,64,Male
1300,1369,1978-10-23,41,44,Male
1301,1370,1965-01-11,34,57,Female
1302,1371,1948-10-22,49,74,Female
1303,1372,1976-12-07,28,46,Female
1304,1373,1975-02-08,74,47,Female
1305,1375,1977-01-27,69,45,Male
1306,1376,1958-09-03,18,64,Male
1307,1377,1951-07-23,18,71,Female
1308,1378,1941-11-25,74,81,Female
1309,1379,1937-02-18,74,85,Male
1310,1380,1953-07-29,44,69,Female
1311,1382,1979-11-23,18,43,Female
1312,1383,1982-10-05,29,40,Male
1313,1384,1953-04-24,40,69,Female
1314,1385,1953-08-30,22,69,Male
1315,1386,1956-08-09,22,66,Female
1316,1387,1977-02-22,1,45,Female
1317,1388,1962-09-06,5,60,Female
1318,1389,1927-03-04,43,95,Female
1319,1390,1979-05-27,59,43,Female
1320,1391,1965-11-22,41,57,Male
1321,1392,1932-02-06,50,90,Male
1322,1393,1934-05-01,50,88,Female
1323,1394,1942-08-22,49,80,Female
1324,1395,1941-10-18,49,81,Male
1325,1396,1946-03-14,39,76,Female
1326,1397,1921-12-25,66,100,Female
1327,1401,1981-07-24,35,41,Male
1328,1402,1936-11-25,44,86,Male
1329,1403,1944-01-02,44,78,Female
1330,1404,1968-12-20,11,53,Female
1331,1406,1948-11-12,29,74,Female
1332,1407,1941-08-04,29,81,Male
1333,1408,1969-08-07,49,53,Male
1334,1409,1951-04-30,25,71,Male
1335,1410,1944-02-03,18,78,Male
1336,1411,1939-08-06,18,83,Female
1337,1412,1979-11-05,6,43,Male
1338,1413,1969-07-16,11,53,Female
1339,1414,1974-11-13,70,48,Female
1340,1416,1927-12-02,19,95,Male
1341,1417,1966-11-12,27,56,Female
1342,1418,1974-06-16,41,48,Female
1343,1419,1918-01-25,74,104,Female
1344,1420,1916-01-20,74,106,Male
1345,1421,1956-02-10,20,66,Female
1346,1422,1976-02-23,69,46,Female
1347,1423,1982-04-11,69,40,Male
1348,1424,1952-01-05,8,70,Male
1349,1425,1968-08-27,12,54,Male
1350,1426,1964-04-30,12,58,Female
1351,1427,1965-12-16,14,56,Female
1352,1428,1920-04-23,12,102,Male
1353,1429,1927-09-04,12,95,Female
1354,1430,1982-05-29,64,40,Female
1355,1431,1930-11-08,55,92,Female
1356,1432,1961-08-17,16,61,Female
1357,1433,1959-07-10,72,63,Female
1358,1434,1967-03-25,72,55,Male
1359,1435,1953-06-25,52,69,Male
1360,1438,1963-10-25,29,59,Female
1361,1439,1974-09-10,29,48,Male
1362,1440,1978-01-17,1,44,Male
1363,1441,1931-12-05,42,91,Female
1364,1442,1933-04-18,42,89,Male
1365,1443,1935-01-25,29,87,Male
1366,1444,1942-07-14,29,80,Female
1367,1445,1941-07-24,68,81,Male
1368,1446,1954-07-29,70,68,Male
1369,1447,1952-06-21,70,70,Female
1370,1448,1957-10-09,50,65,Female
1371,1449,1949-06-29,41,73,Male
1372,1450,1969-03-17,61,53,Female
1373,1452,1940-05-28,72,82,Female
1374,1453,1966-03-29,29,56,Female
1375,1454,1925-10-03,73,97,Male
1376,1455,1927-09-02,73,95,Female
1377,1456,1928-04-24,70,94,Male
1378,1457,1934-10-12,70,88,Female
1379,1458,1938-04-08,67,84,Male
1380,1459,1976-09-08,4,46,Male
1381,1460,1933-03-13,23,89,Female
1382,1461,1969-12-21,28,52,Male
1383,1462,1941-03-02,49,81,Male
1384,1463,1936-01-26,70,86,Female
1385,1464,1928-04-01,36,94,Female
1386,1465,1931-01-06,36,91,Male
1387,1466,1953-08-22,39,69,Male
1388,1467,1924-09-30,65,98,Male
1389,1468,1940-04-16,77,82,Female
1390,1469,1966-09-14,54,56,Female
1391,1470,1942-05-04,1,80,Male
1392,1471,1938-09-15,1,84,Female
1393,1472,1967-09-10,1,55,Female
1394,1473,1931-12-06,1,91,Female
1395,1474,1971-12-15,45,50,Female
1396,1475,1932-03-31,19,90,Male
1397,1476,1970-11-30,70,52,Male
1398,1478,1969-08-21,4,53,Male
1399,1479,1956-06-22,1,66,Male
1400,1480,1943-05-28,69,79,Male
1401,1481,1933-11-23,62,89,Female
1402,1482,1950-03-28,46,72,Female
1403,1483,1951-05-10,1,71,Female
1404,1484,1952-06-18,1,70,Male
1405,1485,1978-05-14,7,44,Male
1406,1486,1974-09-13,7,48,Female
1407,1487,1976-08-27,48,46,Female
1408,1488,1961-01-09,31,61,Male
1409,1489,1928-01-24,6,94,Male
1410,1490,1928-04-20,42,94,Male
1411,1491,1982-04-21,19,40,Male
1412,1492,1968-05-09,9,54,Female
1413,1493,1922-12-29,1,99,Male
1414,1494,1915-03-22,1,107,Female
1415,1495,1931-02-10,1,91,Female
1416,1496,1942-06-08,1,80,Female
1417,1497,1948-08-03,53,74,Female
1418,1498,1941-02-09,53,81,Male
1419,1499,1951-11-29,74,71,Female
1420,1500,1981-12-12,1,40,Male
1421,1501,1946-01-22,68,76,Male
1422,1502,1973-01-24,68,49,Male
1423,1503,1922-09-01,58,100,Male
1424,1504,1918-01-16,58,104,Female
1425,1505,1971-06-25,65,51,Female
1426,1506,1931-06-25,22,91,Male
1427,1507,1929-11-22,22,93,Female
1428,1508,1954-06-30,67,68,Female
1429,1509,1942-04-19,62,80,Female
1430,1510,1948-01-30,34,74,Female
1431,1511,1962-03-06,13,60,Female
1432,1512,1942-08-11,5,80,Female
1433,1513,1959-08-21,74,63,Male
1434,1514,1957-08-02,68,65,Male
1435,1516,1946-10-17,38,76,Female
1436,1517,1956-10-02,66,66,Male
1437,1518,1960-07-28,3,62,Female
1438,1519,1959-07-06,3,63,Male
1439,1520,1956-11-05,72,66,Male
1440,1521,1979-10-10,5,43,Male
1441,1522,1968-05-14,52,54,Female
1442,1523,1931-08-30,29,91,Female
1443,1524,1962-01-13,30,60,Female
1444,1525,1943-03-09,1,79,Male
1445,1526,1935-03-15,1,87,Female
1446,1527,1934-12-18,49,88,Male
1447,1528,1964-03-20,57,58,Male
1448,1529,1972-06-20,43,50,Female
1449,1530,1945-08-06,74,77,Female
1450,1531,1960-06-28,52,62,Female
1451,1532,1962-10-30,52,60,Male
1452,1533,1960-12-22,55,61,Male
1453,1534,1952-12-22,17,69,Female
1454,1535,1936-10-28,40,86,Male
1455,1536,1967-10-13,37,55,Female
1456,1537,1979-12-07,54,43,Male
1457,1539,1923-11-19,32,99,Male
1458,1540,1937-11-07,36,85,Male
1459,1541,1933-03-06,36,89,Female
1460,1542,1919-12-08,31,103,Male
1461,1543,1927-06-02,31,95,Female
1462,1546,1930-04-13,28,92,Male
1463,1547,1927-12-20,28,95,Female
1464,1548,1923-03-04,70,99,Male
1465,1549,1928-11-14,70,94,Female
1466,1550,1946-11-21,8,76,Female
1467,1554,1944-12-15,55,78,Male
1468,1555,1950-09-14,30,72,Male
1469,1556,1950-04-02,66,72,Male
1470,1557,1959-12-14,35,62,Female
1471,1558,1927-01-25,11,95,Female
1472,1559,1940-10-20,72,82,Male
1473,1561,1923-09-16,1,99,Female
1474,1562,1919-08-14,1,103,Male
1475,1563,1978-08-06,3,44,Male
1476,1564,1947-06-25,40,75,Female
1477,1565,1960-05-19,71,62,Male
1478,1566,1966-10-20,15,56,Female
1479,1567,1930-04-19,50,92,Male
1480,1568,1927-06-29,50,95,Female
1481,1569,1956-07-17,54,66,Female
1482,1570,1958-06-17,54,64,Male
1483,1571,1967-10-15,7,55,Female
1484,1572,1963-12-12,1,59,Female
1485,1574,1979-02-18,18,43,Male
1486,1575,1923-10-06,55,99,Female
1487,1576,1919-05-02,55,103,Male
1488,1577,1944-04-19,23,78,Male
1489,1578,1971-08-15,40,51,Female
1490,1579,1963-10-13,27,59,Male
1491,1580,1968-06-18,1,54,Female
